股票编号,年,月,日,开盘价,最高价,最低价,收盘价,成交量,成交金额,息前税后利润,息税前利润,企业自由现金流量,毛利,无息流动负债,无息非流动负债,净债务,净营运资本,留存收益,全部投入资本,120日收益损失方差比,120日收益方差,个股收益的120日峰度,120日损失方差,120日方差,120日信息比率(InformationRatio120),个股120日的beta值,个股120日的alpha,120日特诺雷比率,120日夏普比率,波幅中位数,资金流量指标,过去1年的价格动量,月度换手率对数,120日平均换手率,当前价格处于过去1年股价的位置,流通市值,市净率,市盈率,过去3个月的价格动量,基本每股收益,对数流通市值,总市值,市现率,市销率,稀释每股收益,每股收益TTM值,每股净资产,每股营业收入,每股营业总收入,每股资本公积金,每股息税前利润,每股营业利润,每股盈余公积金,每股未分配利润,每股现金流量净额,每股股利,每股企业自由现金流量,每股经营活动产生的现金流量净额,每股留存收益,每股股东自由现金流量
1679,4.010559904279705,11.714308165998949,73.6941513632335,11.485945587783029,11.844690390053353,11.147841255299326,11.53271476395704,843137797.9782695,2204224821103184.0,689888197588186.0,993091046890458.2,4201189514837887.0,2160602086187314.2,228144562302374.53,4868239483854.934,1.099947798183613e+16,7499156538183150.0,,5.402886781120655e+16,5.517474811556112,0.005706567256347756,266.23358496446815,0.007052984693752144,0.054805189874219014,,0.29210163417324464,0.3287587770195694,35.64171442603653,1.4413734952809407,0.000653993090649689,738.4037857218692,1555.6950036454289,207.6617072418844,0.002487166695438357,0.0734376664175772,1.5968664928045837e+17,7.420133374937313,338.34852365917607,2313.4986484384335,0.058948001209484874,0.08608958106661217,1.2194646101385434e+18,69640.4978673316,15.142005227312143,0.058948001209484874,0.05764266317970811,3.4320931603482934,1.0818024079721356,1.0818024079721356,1.5579686692466697,0.07812841376473639,0.06769835210069694,0.00957209219140632,0.5844657257661898,1.0402142957409861,0.20492660808080826,0.08756538250308048,0.08430469631652608,,1.0618427084513142
1680,4.010559904279705,11.714308165998949,73.6941513632335,33.63350477016126,36.807105575365405,30.583576074289397,33.69217036193609,5809891087.318971,4.7319789695350984e+16,8.8268446202464e+16,1.3504007437244162e+17,3.583414103458123e+18,1.2004886069700575e+18,2.914133551885403e+19,1.137197050889356e+16,,2.817261323215856e+16,1.6305817938394258e+18,4.270733994117467e+19,,291.5209523201142,1227.9677584655597,0.006023030201522126,2.9666899114994156,,0.4320111276340758,,134.89990640377016,3.3914452478579316,0.0002033985905425979,941.4368440117184,,106.33777802485086,0.0002362887906680029,0.09493878411456377,1.5779614321937664e+19,,124293.71073716578,1086.6024974550794,,1.0308787411572224,2.726118575903887e+19,1190581.0539250027,23472.084734985874,0.007628717259467889,0.007548974900452567,0.525143273449975,,0.06458025668723237,0.431107295242727,0.010689628425903475,0.010371978079463167,0.0032527956584051197,,0.1428055834393123,0.012001653214636305,0.16884966238900087,0.14563401909440493,0.1563259129585622,0.09127898661552178
1681,4.010559904279705,11.714308165998949,73.6941513632335,56.03216856961831,60.8909817604842,52.075328570572935,56.40532195394666,8321458146.366283,9.892320175745267e+16,1321066702091770.0,1704440462306215.0,2154197254337284.0,4945151741166697.0,102998349209100.67,61139278575515.97,4.020728406593101e+16,2.4088689740117244e+16,,1.7907741622004754e+16,0.04485294209054017,,,,0.09982996043693691,,,0.005575442092541504,,,0.0006995965875144446,,,5.557205654535191,0.0029177315512412434,,2.2543043228734664e+16,9.756706542669354,,,0.03726870990734142,,3.606886916597546e+17,50.135769025892195,0.3340749772512163,0.010025316455696202,,0.009875500632911483,0.5106940181569133,,,,,,0.0055004106067125524,0.005180325809842342,,,0.008736901519350214,0.021953750597228833,
1682,4.010559904279705,11.714308165998949,73.6941513632335,92.32304783031151,98.68005307305081,86.7604955016756,92.76349203906545,561489810.593734,5792025549802551.0,,0.0,1.3480327927442488e+16,2.4396630327996536e+16,1.5961651573730032e+16,746236985720664.6,1.157010065104548e+16,4.248537068986466e+16,8841919346148578.0,1.098540388457432e+17,0.06668696454261074,0.006124068425802849,4.316643209269321,0.00853655387526413,0.10326984294464475,,0.22567092313208206,0.6134359402402899,1.1400762981951948,2.652063244526232,0.0005811159524017918,337.6511545661726,2155.565472096271,0.7541149719485103,0.0019009089559589086,0.07113387993584898,8.259563549811615e+17,5.341831871414025,1900.435269682974,2452.0033781927696,0.04924360099781158,0.1745972039502987,3.751375252916295e+18,449476.8219487595,36.087424361730484,0.04927295632312066,0.04850531901448012,4.353041376500925,1.2807900251190876,1.2807900251190876,2.09992226385341,0.0538532825615859,0.03671969184429371,0.009269941621548676,0.4742697892328847,2.283220333293723,0.00014981079819371775,0.3777666899023232,,0.10518190398113057,0.3534555668547252
1683,4.010559904279705,11.714308165998949,73.6941513632335,7.757661838316,8.110325288268017,7.478708630457463,7.820183432878779,8800759553.017815,9843990288974528.0,1.7070045978676306e+16,2.2515649787982136e+16,1.0263113019220925e+17,5.312041728169527e+16,1.459518860971322e+17,2.4306036997804024e+16,6.220489474915169e+17,,8.50884014078305e+16,6.467296239337283e+18,5.041035093013223,0.011333025369738806,,0.010455607298304845,0.02883791987565614,,0.32347545947845985,0.38199449861363605,2.4019749398260535,,0.00047802243612358455,490.7484678179362,4604.605440736772,,0.0031650180144216587,,2.999968595073857e+18,5.438276797463138,6980.522508312266,709.2084004864871,0.027342368567532555,0.8115046627257715,,16670.332512732788,24.155203513944137,,0.032542755641100436,2.509569172794178,0.07885109011188783,0.07885109011188783,1.365860342544787,,0.03854798857353955,0.007742942462138534,0.30618998272186293,1.4155269592270245,0.017662792202136304,0.14552801754804762,,0.7642223653789176,0.2077173636497039
1684,4.010559904279705,11.714308165998949,73.6941513632335,10.726583715703299,11.347109882691512,10.223964753608033,10.812323757470399,5384849273.638952,7053323554963615.0,5790539190281426.0,,8.614297312914173e+16,5.0571488037512e+16,9.854304362891106e+16,1395889236559600.5,1.6094194402907848e+18,1.12037599043952e+17,2.366907035228563e+16,3.0776039766083226e+18,,0.0022567184367623698,2.3784496646125963,0.006030370446756986,0.023696086135819413,,0.09589541701003171,,0.3624939978145799,1.5583380048443796,0.00012155187342659058,242.00836625111555,,0.41765537876761266,0.00028745522455232865,0.09749481270870429,2.769768918181271e+18,,93.01974778704657,316.6539155395321,,0.3231048466594332,2.093440738516765e+18,564997.2389901602,0.03191631991517288,0.012257317605338287,0.01213054200594318,1.0423138525176159,,13.546178620484024,0.3226092020872406,0.029721293595254994,0.035140150662853975,0.002772651959868771,,0.035946127117776866,0.00038157666028390254,0.3621693051743525,0.00953976527097491,0.06708856742066081,
1685,4.010559904279705,11.714308165998949,73.6941513632335,27.844562668683654,29.83706886217471,26.598604304831092,28.246575512928025,5554470375.559944,2.9592775214629896e+16,336501434314023.7,461079959948335.94,116934890142207.34,938877123370910.4,50966778198919.52,,1.4256677618775798e+16,,1824230363168132.2,2.224300945307994e+16,0.15489711846505258,0.001061036211333739,0.9406697381935939,,0.041624257842300214,,,0.1361209954998951,0.10118580152971626,1.0092221695274368,0.00013579776885907073,,7445.674531482237,1.6980232788443326,0.003095660567873588,0.0024167869140646232,4.928565782580332e+17,3.5098691050283737,,309.6718129587899,0.013614861119873844,,1.45575635696975e+19,92.5490630293847,5.498760686040566,0.039824154819547104,0.07573437050199007,0.2648742713714873,1.1425082524781611,,0.0,0.1147640666194031,0.10131464676567167,,0.004319266432797947,0.13182955893631834,0.0,0.038088766677611956,0.11811743140497506,,0.21281524612686564
1686,4.010559904279705,11.714308165998949,73.6941513632335,6.8417021728519805,7.0521025533851365,6.652480765226313,6.840006215736343,12513331278.396696,8.413117389273373e+16,381921153316589.25,510304254581714.4,446546763950070.7,1103723747720065.2,6329310852491.161,198517950668.7103,5.889907933671043e+16,6595147116607176.0,,3.1522154685851004e+16,0.15928795337680132,0.001968614768459471,,0.0002727130524379057,0.06635461547893153,,0.029534603319514487,0.1622005625379735,0.2094512769720579,,0.00019068948601205026,211.5745461887179,3026.1591019688344,,0.0004600325852111889,,1.5983799125181814e+18,8.020321851194964,19.427731222300448,192.48407724270388,0.6194800677623988,0.09316814133741874,,23.244696017196627,0.10335687646319515,,0.0051553008885602885,10.058696326250953,3.8760755922408148,3.8760755922408148,7.296568920898732,,0.007617400021508268,0.0027830206917371057,1.9345137566189352,0.13591477035219798,0.0,0.034266439184030134,0.0354454517703993,0.3290873946807366,0.008322341396693097
1687,4.010559904279705,11.714308165998949,73.6941513632335,7.458095183620155,8.191993513845997,6.804044605340157,7.448553685601335,33598020.53189595,1046364438793743.0,283979945602510.3,317118532505836.0,4548565867743118.0,2785725438784386.0,2297568595362104.5,10187317073974.377,1.898579653926892e+16,,1575907664570148.2,1.4537178525668666e+17,1.1548965968649312,0.009111919715545948,,0.005438717119680067,0.00736202571959531,,0.1763197940529375,0.3695178118241542,2.7797662980266495,,0.00026506489962451515,769.5374582018303,8798.484652381925,,7.858105314255391e-05,,2.7095716960438596e+19,181.89519808780085,281918.7292377367,532.2602529379418,0.02005173046649134,0.5690649239548522,,2913208.497593847,0.8023518920468484,,0.05465458740062355,0.4098992603595037,0.5057846980964806,0.5057846980964806,0.15774359005907573,,0.0754069899397811,0.0007217045251773504,0.6850724210193222,0.11813017280911356,0.0005000169251376984,0.2864464404829395,,2.089475501149799,0.18681934489907423
1688,4.010559904279705,11.714308165998949,73.6941513632335,0.6893303326186047,0.7454435409970633,0.629503266302846,0.6927348786477607,37271748185.82018,2.5308300894208772e+16,743329164276342.0,931337702345061.5,99879535687675.19,,258238808755609.75,8022203863898.012,5672646511119010.0,1.7995662257783132e+16,3142421629049912.5,1.631054390697838e+17,,0.005142047672280743,4.449493588895073,0.0014626163682949225,0.05698105759823394,,0.05050359610296337,,0.21837217667956005,1.1723043295971054,0.00026530966212751826,300.03796686354593,,1.4255341888997057,0.002200752666617455,0.000453440284364739,9.13833401294907e+17,,16.7585882020805,423.17486511971885,,0.10779282152357461,6.95849527475995e+18,6504.699237633803,1.5140427367631581,0.013609600172587314,0.017047220593099523,0.19025478946461885,,0.15542783241944683,0.0644802632720274,,0.022967747492158512,0.04707263736954664,,0.7172457638095241,0.0,,0.14148539285286563,0.07769126334046185,
1689,4.010559904279705,11.714308165998949,73.6941513632335,3.042107996176251,3.3199320742283893,2.7656422063433967,3.060092788552462,3123541732.0427213,7883177538975596.0,3874844986353411.0,5511596563592543.0,6715180943985220.0,8.266371255864782e+16,1.6476560906976312e+16,1.2044937740221556e+16,1.4411442401807216e+17,,2.6765906679926864e+17,4.1873720248792186e+17,0.3536560378002897,0.004599219220885643,,0.005177060540187944,0.02130960507594334,,0.046172292976511216,0.15296861620167942,0.8954362290279251,,0.00021080523802380582,267.92851921656586,3088.000119877647,,0.00022820934510574695,,2.3304562754294456e+19,0.448460609985917,31.39941945247707,792.1388609598245,0.05370767610260376,0.20322547262324964,,755.5325116258979,3.712073526317138,,0.007684987758054814,0.95588181445848,4.992958985209392,4.992958985209392,0.03581783102824014,,0.018727584579251444,0.01428790593235053,0.8066510477677661,0.05701390776436896,0.001264620743586928,3.9301812745980507,0.18773147957233968,0.044302963397065125,
1690,4.010559904279705,11.714308165998949,73.6941513632335,23.146676727232435,25.497027353341743,21.128264045782437,23.3209610236904,357028487.3336005,1.01721770238772e+16,2784515334506369.5,3468447789109830.0,6671921455806549.0,3.3552709669002664e+16,2.3212282371253776e+16,645740049120125.9,2.08991021146407e+17,,4.024318766019638e+16,6.587200662047459e+17,0.3367980522749014,0.005494669196119472,,0.006744116581475075,0.04051187484381208,,0.08609358283543798,0.2620068053737984,1.6483871935190924,,0.000299745819099771,314.76761544300894,2763.3935173747573,,0.00013549044892404797,,2.2088299260822193e+18,2.0586350054250837,88506.82122966053,611.5065952986944,0.01721697648353668,0.6904890408828198,,3580.936606403194,0.573647785701746,,0.04272974696917751,4.515215807519189,2.0293664320823117,2.0310291627502592,2.6460159100610494,,0.0809619208470757,0.0015938092815382656,0.22558801642368362,1.6489277556019464,0.012028785132362592,0.24556248771349662,0.350054687250442,0.1795903481610672,
1691,4.010559904279705,11.714308165998949,73.6941513632335,17.927687208928752,18.70366263859099,17.205278935318628,17.996892368506135,3227568415.1776547,8746574041825644.0,183069624780179.1,248035489936898.44,2791963256353978.5,2187770701584592.0,1.0481261258252715e+17,,2.1935648936227064e+16,3.974249251755965e+16,8334935203247720.0,7.244078675217532e+17,0.1481804235728552,0.004096691562969592,1.1726678121977452,0.006007059108613293,0.021766819263251542,,0.13417381831478675,0.18333927683887602,0.9713712857673359,1.5646821528499655,0.00021105223100468908,272.491413987885,3537.141645404438,0.560897055265788,0.002976487354367562,0.09464369716891692,4.906042047506928e+18,4.971968580588242,249.79065343703988,715.3493228303381,0.037560237864369066,0.7158528192760827,7.976712384219504e+18,854411.0266000686,7.041379937105694,0.037560237864369066,0.032056856422653844,5.913600684829456,1.4876531256811352,1.4876531256811352,4.61852789876415,0.05613861322706787,0.039678412784412406,0.00302772691520139,0.1949516033491785,1.8869723757220889,0.0030909429788223506,0.3195771557070154,0.14050550976036905,0.1308474799750006,
1692,4.010559904279705,11.714308165998949,73.6941513632335,65.71986071306763,68.29078421944442,63.214683166900315,65.65467656832598,1039029502.907751,1.3339787383050346e+16,132396367353093.34,149441355579326.56,315680724189225.7,240997826632139.06,247661953590454.22,503126782933.02606,8.045606515743996e+17,1.7642130792442866e+16,,8232004818072878.0,0.13500023864016797,0.002540908335723509,0.26993041756472197,7.980067386242056e-05,0.08694167315155865,,0.03680681036373292,0.1523386309642848,1.1451139844421658,0.7576498453744711,0.0004248288487830302,300.51294258433654,,4.125296615443541,0.001587687255449884,,6.6914385650076104e+16,25.886786164921364,137.09260688152978,2307.9102550447283,0.06286108215776236,0.07132989965823475,1.0647027697137327e+18,302.7880253444687,10.175044545665454,0.06286108215776236,0.0656837203066483,0.23424391059012847,0.6683734141359804,0.6683734141359804,0.2965608675133013,0.08275083342884682,0.05976476700180135,0.00031346747769259707,0.028632240540823608,,0.0,0.06442165730844962,0.36896145960934307,0.14893148370563042,0.06687249927275771
1693,4.010559904279705,11.714308165998949,73.6941513632335,4.479257934318728,4.817713253241924,4.160515422427074,4.479807875469287,8271266440.154399,1.9815588234328944e+16,9.22828836582471e+16,1.6730194670364086e+17,,1.6899887498957696e+16,8.295091936838539e+16,5.320339726178192e+16,1.6821810239059633e+18,1.15885009464208e+18,2.7461922054470356e+16,2.2191211943851195e+18,0.6790107929812417,0.005528879245799395,55.79750370027528,0.009253543714902692,0.04017452736190745,,0.1334785237497307,0.09619575842171153,0.3850237751371155,1.1286972256777237,0.00028121806389300543,677.267807041076,1269.1293663395782,136.4164117715992,0.00031374420036649545,0.08948696268318733,1.286980762862713e+18,0.4992477295462454,1005.2715452984503,372.38378230831535,0.021995961779422736,0.5177983113338266,8.179377597198519e+17,883.4211266203948,30.143328643725418,0.021995961779422736,0.020497753171449543,2.0789710310174647,0.15539525665545484,0.15539525665545484,1.2868874276796332,0.041796141465537326,0.02600713030697014,0.0016566401449240847,0.09230824221358691,0.44084932801368615,0.003746170694864048,0.03845620386478954,0.06802800179496622,,0.17807004807464843
1694,4.010559904279705,11.714308165998949,73.6941513632335,4.869323212656634,4.870927147769978,4.714456775907015,4.870927147769978,118516327.26616092,8845793103355643.0,7.67622807263595e+16,,2.188059619069211e+17,6.999824376010435e+16,2.784542489421463e+17,2.7896571878583028e+16,8.857830886352675e+17,3.894280760239048e+17,9.888046333500734e+16,1.836774921777695e+18,2.410286880539414,0.005207658621498133,11.409604048761599,0.00701306210015308,,,0.08337531540101703,0.20678771066547616,,2.5345717995416392,0.0002520779008501049,427.2229368416269,4384.2245259956,0.7501319551632055,,0.08014022196335562,3.075705201588331e+18,3.284184603619458,395514.8677522656,,0.0021883948675245307,0.1324822806836272,6.425948790257215e+18,64353.06377296544,,0.0021883948675245307,,0.07424199590254167,0.2009949512972874,0.2009949512972874,0.06595925014846798,0.0020206204979030134,,0.0008482774688836492,0.01967581843100523,,,0.011574162363771656,0.6440687002708854,7.501262012236931,0.030285591407225063
1695,4.010559904279705,11.714308165998949,73.6941513632335,3.69913325679026,4.1095418180084895,3.4043621959088126,3.7646066862238245,87139341382.39635,1.0592147494471357e+17,1580247985673640.2,2196480639160441.5,0.0,0.0,2.3406328051255108e+16,,0.0,0.0,0.0,0.0,0.06847577323548759,0.002354539466825048,,0.0013174219995398294,0.23452240386314216,,0.015429102782530457,0.02505434876122568,,,0.00027131037035969477,313.8546480561159,,,0.008300272766790904,,2.9747035084321444e+16,13.584956730778854,28.611390341567915,1194.976288572484,0.09861261513010819,0.037463756638577816,,43.58235254139686,1.6432391057828937,,0.0,0.8893055894303865,0.5057301944308257,0.5057301944308257,0.0,,0.0,0.0,0.008697309023668623,0.0,,0.0,0.0,,0.0
1696,4.010559904279705,11.714308165998949,73.6941513632335,1.5051275261960642,1.5048468560367207,1.5041842251705624,1.5048468560367207,2141172.0406013327,36893920862950.48,9.42285944738953e+16,1.1753575311425822e+17,,,8.589782328181106e+19,,,,8.625731732073706e+18,,0.49299711720828504,0.0065149428979350815,4.887833039848508,0.006463817418026241,0.03088329294373856,,0.07008884534692356,0.17220904787915903,1.0088640891695548,1.804250780848062,0.00018962132382799668,256.0066532084901,2417.5235754024143,0.7899305532235089,0.00017677303989246633,0.07639358413803615,1.549873337523181e+19,0.9880131445376508,101.5711094182655,1030.0373688248146,0.005771990198963633,0.12744447801679273,2.6708013776119628e+19,202.5048894381212,5.585750881253399,0.005771990198963633,0.005713488443201661,0.09989962410505672,0.1069723051952436,0.1069723051952436,1.3152863674579199e-05,0.016893774149898642,0.008923519843017622,0.0011026640143663245,0.07927659412639984,1.5886332072480778,0.00043901956649541375,0.1534052670506565,1.2505787359016065,1.1509900568558207,
1697,4.010559904279705,11.714308165998949,73.6941513632335,15.66179048472863,16.692541131656963,14.832709972085544,15.761170791977138,7511584663.295779,1.6075038085108074e+16,3.6389673428732486e+17,3.797065469807986e+17,2.1232891566454874e+18,,4.1302163922852383e+18,3.839565736997495e+18,5.158043565255119e+18,4.800053905434205e+18,1.8774482658351168e+17,6.0338657431743996e+19,,0.01074231793101002,17.407488700840663,0.006591256363791484,0.05470729397748323,,0.06105898946396506,,0.5126074112000394,1.549613100576368,0.00022663324303904127,269.3203513652879,,0.6879085432276886,0.00017621429193390614,0.0778849138761211,1.7382600469914865e+20,,2704.3684106152323,571.2037211922924,,1.4560327959231858,9.789282599734605e+19,10119039.06363806,12.455535506525528,0.002657995947213608,0.0025548283780398736,0.538815643161481,,0.2717530545351872,0.2184687272713719,0.0044467349082277655,0.002866582665443222,0.00013126235798255115,,0.02268175085917184,7.682164214579593e-05,,0.04277635193570382,0.025736713066496483,0.05199733033459968
1698,4.010559904279705,11.714308165998949,73.6941513632335,34.60755591319408,36.159781671970954,33.5402730932428,34.92260001425322,32042919757.524246,2.1545046932237898e+17,153161205407204.8,208529555094635.97,262049359787002.84,132260268682824.08,22202498824868.52,,438784741296448.5,1.8733236469614532e+16,511513358938220.3,2.1173392537669972e+16,0.0962775627069024,0.005674628715058846,2.195606426094841,0.010968234567822225,0.08905293779619404,,0.14265406422529436,0.12113320456785628,0.6990079648137326,1.6354584241914885,0.00037191155233990634,372.90622284195945,427.60850055390245,24.611613167415065,0.0022887658938819467,0.03182459137995819,6.648696163335364e+17,1.1829560108479809,103.91511413233279,719.7944057164343,0.04373657545142697,0.10693120018951728,2.620107935738706e+18,8225.912806916278,0.23773545039687063,0.04373657545142697,0.042638750925766626,0.33368748139717047,11.259197975524565,11.259197975524565,0.11265707006166124,0.10964335546289972,0.030869652341504787,0.002278230158807317,0.06165737968650042,0.4213237044800784,7.779700602798234e-05,0.029284050979877047,0.2842840874715703,0.038338361640666604,
1699,4.010559904279705,11.714308165998949,73.6941513632335,12.961728641455037,12.75558832084263,13.156698329071508,12.956696619556727,514328419292.3303,1.5069396027458957e+18,230673867777600.22,297836374744812.25,1948886872900159.0,1313744109807449.2,131516271261276.88,1954967955377.3982,1.8469724799000284e+16,1.4603651083433398e+16,,2.6824614365400956e+16,0.25967283066400393,0.008260445078150047,9.054411408456318,0.004495991124248888,0.025528521569294346,,0.12693339544206242,0.3808194335908532,1.6885331884796149,1.6570587505659462,0.00048037432571410845,563.1625294175212,4394.340326337916,86.99392127837521,0.0003143928295183929,0.08934844584816178,3.803164224889314e+18,1.5657174730353842,4562.540977903879,606.8067711654526,0.024289947594181467,0.7580444057513007,1.4317250242772568e+19,53534.76585819723,42.13860308807983,0.02385654069245568,0.023376325959945495,4.615480273797443,2.027907399135553,2.027907399135553,3.520305646097702,0.03528448909435654,0.03015825712963827,0.0028914621977256965,0.1603431957122111,,0.0028892540241672944,0.0704121924885583,0.15257231526685075,0.20149694189419548,0.07822549096679829
1700,4.010559904279705,11.714308165998949,73.6941513632335,89.83043793715781,97.13371263312719,84.27115033621757,90.80213444539436,2116308613.8843727,2.9709242681256164e+16,118052741333243.69,,479234971883747.7,1735570368961382.0,934891529204278.4,90272684798591.8,1.0980025516217762e+16,2.1121013761623376e+16,5188374643652688.0,1.5872171745828918e+17,0.4578086754534633,0.009513558717428733,7.2703095244742455,0.007826760629499347,,,0.10806188839942085,0.5006631951475228,,3.229272359230481,0.0004971797880518569,545.4480021865985,18464.80963081675,69.24408264806479,,0.13611111800124837,1.894245286796953e+20,56.142714842346685,3731.595174876069,,0.017103959946036446,1.8003789789113158,1.8296293691284315e+20,175045.63936817195,,0.017103959946036446,,6.9879717691832575,1.2397478116417116,1.2397478116417116,5.869457081583995,0.01814149510172696,,0.0037478620476549844,0.0820894403159677,3.294780744900107,0.01549298595942231,0.15379004260014165,0.06258971992896607,,0.16871835288805925
1701,4.010559904279705,11.714308165998949,73.6941513632335,21.447645656153867,22.594023203508367,20.403873635039755,21.54425909773148,2934100277.769893,1.6301379274862726e+16,73959856051810.34,84048418880876.22,437277595852864.9,61010610342806.09,2120303133687847.5,101117186399.90564,,2.6266016679024938e+17,2516987830881960.5,5413132427652570.0,,,,,0.09840834983456884,,,,,,0.0006576511621398385,312.5671371772501,,6.192906741781137,0.00223621641138083,,5.211175828806792e+16,,8.4819492498246,181.88377008766116,,0.04370495492626566,5.210635410488486e+18,7.173180097480221,0.0340455207421895,0.0006158714703018505,0.09789995372930875,4.092162663937036,,14.336388611372945,2.824552407137293,0.18186059777994154,0.20252437893865613,0.016910352482960068,,0.8471501694771597,0.002483047055178826,0.014379969764032746,0.0466387251153154,0.23883897531991255,0.10180445110094861
1702,4.010559904279705,11.714308165998949,73.6941513632335,35.349660693179764,38.35041843464547,32.57148718955787,35.43249914986023,1723357080.4467647,2.2509640359031504e+16,7769120863809756.0,1.277197828422823e+16,,2.178299828881439e+16,1.6626127730744086e+17,3435057664380257.5,4.96121888688324e+16,1.7621842120095446e+17,6957138571902925.0,1.5497432766355308e+18,0.2905696770003035,0.003139401285692584,,0.006764437253872314,0.04069143613316799,,0.0844341411320449,0.05715067119858737,4.032928507412156,,0.0001506051491475855,269.85852166744036,1598.6415145449398,,4.707933060277228e-05,,8.21741234088878e+17,0.273519776958728,119813.07751436383,528.9188841607523,0.006134347157951592,0.07753466117956846,,6884.3644485671475,1.8912545098948235,,0.018834489294636242,0.1952727926710772,0.39949751439949616,0.39949751439949616,0.21259302427473753,,0.01984013677882162,0.0008729157756410799,0.03987663952997868,,0.0,0.3564774049600911,0.06623318039819322,0.24515890974652968,0.6330477112908377
1703,4.010559904279705,11.714308165998949,73.6941513632335,2.959404098734636,3.127451957059974,2.7658045001203924,2.963293909194836,3477475428.032154,7841207946726079.0,1446423282403576.5,2248165428224305.8,,3917942433352141.5,9.921317927761843e+16,1.3526457408227712e+17,1.037906915320829e+16,3247828879185447.0,556303764986635.94,6.120769805336508e+16,0.2285577808387608,0.008016924282236267,,0.011091626726270964,0.09608596062499442,,0.050497645525317277,0.5314500914393722,1.9273023017089757,,0.0005184937500911834,535.351132207411,937.3780199081856,,0.002076102643762332,,1.9704165262057923e+17,4.754867352544715,502.9772980564973,1910.4519255960254,0.0656742971638102,0.08671393260182088,,512914.2114058805,23.863215506517264,,0.15917956016559595,3.2288608245854116,0.8587876201395236,0.8587876201395236,1.2423354939297389,,0.2485717323509973,0.007472411402183199,0.6445383811251743,,0.0007829963448418973,0.23175439469926784,0.08773565518450045,0.7433624460933125,0.39336427177199407
1704,4.010559904279705,11.714308165998949,73.6941513632335,26.34844850323077,29.34564735378889,24.175929980377685,26.71903117601208,507748767.7266665,1.612516895378335e+16,5.772098889066269e+18,8.41206792398145e+18,,5.053297973547528e+18,1.4204252053562414e+18,1.5330061578100166e+17,5.972049044362898e+19,1.908050582814885e+18,0.0,4.76989159634076e+19,,,,,0.02178864186417512,,,,,,0.0004890697720842055,389.1451082835493,,,0.0023506302997718114,,2.8689922574037484e+16,12.761379529767495,,403.99976209435334,0.01716506788926117,0.05057906823509314,,,0.4869905215410987,,0.0,1.0197989336624924,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
1705,4.010559904279705,11.714308165998949,73.6941513632335,3.281777141885968,3.329515481894863,3.2564857215135037,3.287893020770613,9750920864.808134,6772055734882270.0,2.273784566143213e+16,2.158550869340968e+16,1.5713814921185024e+18,7.996480423196306e+16,4.664397930146009e+18,4704268464844.788,7.739737527223376e+18,,3.481561779454396e+17,1.1957566607270785e+19,0.22007200591857579,0.0036438465215645026,228.60062764159437,,0.14208921163969004,,,1.5280971755213222,27.081502404488415,3.2198134007502626,0.0003037918773406518,,4349.784377304588,1.9469892879215758,0.005559305002980012,0.0126130838073785,1.1271967544987186e+17,6.419252211207791,,790.221364253131,0.03944453113680877,,1.617204860789156e+18,832.9142941200735,2.375496290192871,0.049042397745410984,0.03807820771026054,0.3019733051585077,8.933336536920422,,0.9527326629006426,0.05787612072545088,0.048614573465170355,,0.9996677127199932,0.44991150923255085,,3.6937204137809267,3.0897687075147617,0.14141178254740355,7.632183815177507
1706,4.010559904279705,11.714308165998949,73.6941513632335,64.90696059711011,66.10968006489706,63.74298725943064,64.79543646593133,541610543.2847726,1.2522755719643982e+16,1943383626953356.5,2064524904638193.0,5562580463370717.0,,4.45379313135962e+16,46829716931076.14,2.531676812169684e+18,3.632973567219165e+17,1.6070848849613837e+17,1.080196633950906e+16,,0.0063355181145175275,4.161499532790046,0.007886374397459997,0.0511183290517327,,0.10060909452109489,,1.3390016481872944,1.3999205488753883,0.00027816877388899447,389.3137119216015,,0.7998103679654721,0.00044805564951389427,0.07110720226228263,1.5750100905864432e+19,,47958.49114363368,889.2610702669516,,0.5643516664710732,1.4522212870680805e+19,881118.2893174299,20.269492100743967,0.006731759695309536,0.006637588568903618,0.9514704830034348,,2.136174261494026,0.464200792548242,0.01107711169474514,0.009181691719673441,0.012436873514801881,,0.697268322463489,0.003473501175433556,0.034969533146068786,0.0371000655277362,0.09836234527888825,0.03464708595228767
1707,4.010559904279705,11.714308165998949,73.6941513632335,80.19190927626569,83.28821177568834,77.73274876945788,80.39110110418319,4473883486.872997,2.462520458292579e+16,120332420400796.45,189327958648269.66,7339650775465494.0,2.168074842932172e+16,,687447097314458.6,2.008423881957638e+16,5.326387315771926e+16,1.4435826670089204e+16,6.054823967754001e+16,,0.0022456923899916432,0.1842310002375608,9.009920102475993e-05,0.06333581941320546,,0.0929457112235918,,0.2493006646256736,0.6843539525614443,0.0002921340503430061,196.65826515634438,,2.6561453819823373,0.002369275673095109,,2.8621598118440692e+16,,76.80890274246894,1510.624430953094,,0.03265971251349378,4.5406804716465837e+17,5062.560401359981,0.7447585962191778,0.07363208406483943,0.08654553334223793,1.4916788643955228,,2.010833026441623,0.0,0.09918232353105458,0.09519202644162462,0.0,,0.0092029728511813,,0.0006548618727529534,0.0156009248215203,0.009859295997688769,0.0072626296693631244
